Gap_Start,Gap_End,Gap_Duration
2007-05-19 22:16:00,2007-05-20 00:01:00,0 days 01:45:00
2007-05-20 00:16:00,2007-05-20 00:46:00,0 days 00:30:00
2007-05-20 01:01:00,2007-05-20 02:31:00,0 days 01:30:00
2007-05-20 03:01:00,2007-05-20 05:31:00,0 days 02:30:00
2007-05-20 05:46:00,2007-05-20 06:46:00,0 days 01:00:00
2007-05-20 07:01:00,2007-05-20 12:01:00,0 days 05:00:00
2007-05-20 12:16:00,2007-05-20 13:16:00,0 days 01:00:00
2007-05-20 14:31:00,2007-05-20 15:16:00,0 days 00:45:00
2007-05-20 15:46:00,2007-05-20 16:16:00,0 days 00:30:00
2007-05-20 17:01:00,2007-05-20 17:46:00,0 days 00:45:00
2007-05-20 18:16:00,2007-05-20 18:46:00,0 days 00:30:00
2007-05-20 20:01:00,2007-05-20 20:31:00,0 days 00:30:00
2007-05-20 21:16:00,2007-05-20 21:46:00,0 days 00:30:00
2007-05-20 22:31:00,2007-05-20 23:01:00,0 days 00:30:00
2007-05-20 23:16:00,2007-05-20 23:46:00,0 days 00:30:00
2007-05-21 00:00:00,2007-05-21 00:16:00,0 days 00:16:00
2007-05-21 00:31:00,2007-05-21 01:16:00,0 days 00:45:00
2007-05-21 01:31:00,2007-05-21 03:16:00,0 days 01:45:00
2007-05-21 03:31:00,2007-05-21 04:46:00,0 days 01:15:00
2007-05-21 05:01:00,2007-05-21 06:01:00,0 days 01:00:00
2007-05-21 06:16:00,2007-05-21 07:01:00,0 days 00:45:00
2007-05-21 07:16:00,2007-05-21 07:46:00,0 days 00:30:00
2007-05-21 09:16:00,2007-05-21 09:46:00,0 days 00:30:00
2007-05-21 10:31:00,2007-05-21 11:01:00,0 days 00:30:00
2007-05-21 11:46:00,2007-05-21 12:46:00,0 days 01:00:00
2007-05-21 13:31:00,2007-05-21 14:46:00,0 days 01:15:00
2007-05-21 15:01:00,2007-05-21 15:46:00,0 days 00:45:00
2007-05-21 16:01:00,2007-05-21 16:46:00,0 days 00:45:00
2007-05-21 17:31:00,2007-05-21 18:01:00,0 days 00:30:00
2007-05-21 18:31:00,2007-05-21 19:01:00,0 days 00:30:00
2007-05-21 20:01:00,2007-05-21 20:31:00,0 days 00:30:00
2007-05-21 20:46:00,2007-05-21 21:16:00,0 days 00:30:00
2007-05-21 21:31:00,2007-05-21 22:01:00,0 days 00:30:00
2007-05-21 22:31:00,2007-05-21 23:31:00,0 days 01:00:00
2007-05-22 00:16:00,2007-05-22 01:16:00,0 days 01:00:00
2007-05-22 01:31:00,2007-05-22 02:01:00,0 days 00:30:00
2007-05-22 02:16:00,2007-05-22 03:16:00,0 days 01:00:00
2007-05-22 03:31:00,2007-05-22 04:46:00,0 days 01:15:00
2007-05-22 05:01:00,2007-05-22 08:16:00,0 days 03:15:00
2007-05-22 09:01:00,2007-05-22 12:31:00,0 days 03:30:00
2007-05-22 12:46:00,2007-05-22 13:31:00,0 days 00:45:00
2007-05-22 14:16:00,2007-05-22 19:46:00,0 days 05:30:00
2007-05-22 20:01:00,2007-05-22 21:31:00,0 days 01:30:00
2007-05-22 21:46:00,2007-05-22 22:31:00,0 days 00:45:00
2007-05-22 23:16:00,2007-05-23 00:00:00,0 days 00:44:00
2007-05-23 00:01:00,2007-05-23 01:01:00,0 days 01:00:00
2007-05-23 01:16:00,2007-05-23 01:46:00,0 days 00:30:00
2007-05-23 02:01:00,2007-05-23 03:01:00,0 days 01:00:00
2007-05-23 03:31:00,2007-05-23 04:16:00,0 days 00:45:00
2007-05-23 04:31:00,2007-05-23 05:01:00,0 days 00:30:00
2007-05-23 05:46:00,2007-05-23 06:16:00,0 days 00:30:00
2007-05-23 07:46:00,2007-05-23 08:16:00,0 days 00:30:00
2007-05-23 09:01:00,2007-05-23 09:31:00,0 days 00:30:00
2007-05-23 10:46:00,2007-05-23 11:16:00,0 days 00:30:00
2007-05-23 11:46:00,2007-05-23 12:16:00,0 days 00:30:00
2007-05-23 12:46:00,2007-05-23 13:16:00,0 days 00:30:00
2007-05-23 13:31:00,2007-05-23 14:01:00,0 days 00:30:00
2007-05-23 14:46:00,2007-05-23 15:31:00,0 days 00:45:00
2007-05-23 16:01:00,2007-05-23 17:46:00,0 days 01:45:00
2007-05-23 18:01:00,2007-05-23 19:16:00,0 days 01:15:00
2007-05-23 19:31:00,2007-05-23 20:31:00,0 days 01:00:00
2007-05-23 20:46:00,2007-05-24 01:01:00,0 days 04:15:00
2007-05-24 01:16:00,2007-05-24 09:16:00,0 days 08:00:00
2007-05-24 09:31:00,2007-05-24 10:01:00,0 days 00:30:00
2007-05-24 10:31:00,2007-05-24 13:01:00,0 days 02:30:00
2007-05-24 13:16:00,2007-05-24 16:46:00,0 days 03:30:00
2007-05-24 17:01:00,2007-05-24 19:46:00,0 days 02:45:00
2007-05-24 20:01:00,2007-05-24 20:46:00,0 days 00:45:00
2007-05-24 21:01:00,2007-05-24 22:01:00,0 days 01:00:00
2007-05-24 23:31:00,2007-05-25 00:16:00,0 days 00:45:00
2007-05-25 00:31:00,2007-05-25 01:01:00,0 days 00:30:00
2007-05-25 01:16:00,2007-05-25 02:16:00,0 days 01:00:00
2007-05-25 02:31:00,2007-05-25 03:01:00,0 days 00:30:00
2007-05-25 03:16:00,2007-05-25 04:31:00,0 days 01:15:00
2007-05-25 04:46:00,2007-05-25 10:31:00,0 days 05:45:00
2007-05-25 10:46:00,2007-05-25 12:16:00,0 days 01:30:00
2007-05-25 12:31:00,2007-05-25 15:31:00,0 days 03:00:00
2007-05-25 16:01:00,2007-05-25 18:01:00,0 days 02:00:00
2007-05-25 18:31:00,2007-05-25 20:31:00,0 days 02:00:00
2007-05-25 21:01:00,2007-05-25 22:01:00,0 days 01:00:00
2007-05-26 01:16:00,2007-05-26 03:01:00,0 days 01:45:00
2007-05-26 03:46:00,2007-05-26 04:31:00,0 days 00:45:00
2007-05-26 04:46:00,2007-05-26 05:16:00,0 days 00:30:00
2007-05-26 06:01:00,2007-05-26 07:16:00,0 days 01:15:00
2007-05-26 07:46:00,2007-05-26 08:31:00,0 days 00:45:00
2007-05-26 08:46:00,2007-05-26 09:16:00,0 days 00:30:00
2007-05-26 09:46:00,2007-05-26 10:31:00,0 days 00:45:00
2007-05-26 10:46:00,2007-05-26 11:16:00,0 days 00:30:00
2007-05-26 12:16:00,2007-05-26 13:31:00,0 days 01:15:00
2007-05-26 14:31:00,2007-05-26 15:01:00,0 days 00:30:00
2007-05-26 17:16:00,2007-05-26 18:16:00,0 days 01:00:00
2007-05-26 19:31:00,2007-05-26 22:31:00,0 days 03:00:00
2007-05-26 22:46:00,2007-05-26 23:46:00,0 days 01:00:00
2007-05-27 00:00:00,2007-05-27 00:46:00,0 days 00:46:00
2007-05-27 02:16:00,2007-05-27 02:46:00,0 days 00:30:00
2007-05-27 03:46:00,2007-05-27 05:01:00,0 days 01:15:00
2007-05-27 05:16:00,2007-05-27 05:46:00,0 days 00:30:00
2007-05-27 06:01:00,2007-05-27 06:46:00,0 days 00:45:00
2007-05-27 07:01:00,2007-05-27 08:16:00,0 days 01:15:00
2007-05-27 08:31:00,2007-05-27 09:16:00,0 days 00:45:00
2007-05-27 10:31:00,2007-05-27 11:31:00,0 days 01:00:00
2007-05-27 12:16:00,2007-05-27 12:46:00,0 days 00:30:00
2007-05-27 14:01:00,2007-05-27 15:01:00,0 days 01:00:00
2007-05-27 15:16:00,2007-05-27 16:16:00,0 days 01:00:00
2007-05-27 17:46:00,2007-05-27 18:16:00,0 days 00:30:00
2007-05-27 18:31:00,2007-05-27 20:31:00,0 days 02:00:00
2007-05-27 20:46:00,2007-05-27 22:46:00,0 days 02:00:00
2007-05-27 23:01:00,2007-05-28 00:01:00,0 days 01:00:00
2007-05-28 00:16:00,2007-05-28 01:31:00,0 days 01:15:00
2007-05-28 03:31:00,2007-05-28 04:01:00,0 days 00:30:00
2007-05-28 08:16:00,2007-05-28 10:16:00,0 days 02:00:00
2007-05-28 12:16:00,2007-05-28 12:46:00,0 days 00:30:00
2007-05-28 14:01:00,2007-05-28 16:01:00,0 days 02:00:00
2007-05-28 16:31:00,2007-05-28 17:01:00,0 days 00:30:00
2007-05-28 17:31:00,2007-05-28 18:31:00,0 days 01:00:00
2007-05-28 18:46:00,2007-05-28 20:16:00,0 days 01:30:00
2007-05-28 21:01:00,2007-05-28 21:46:00,0 days 00:45:00
2007-05-28 23:01:00,2007-05-29 00:31:00,0 days 01:30:00
2007-05-29 00:46:00,2007-05-29 01:16:00,0 days 00:30:00
2007-05-29 01:31:00,2007-05-29 03:31:00,0 days 02:00:00
2007-05-29 03:46:00,2007-05-29 04:16:00,0 days 00:30:00
2007-05-29 04:31:00,2007-05-29 05:01:00,0 days 00:30:00
2007-05-29 05:16:00,2007-05-29 06:16:00,0 days 01:00:00
2007-05-29 06:31:00,2007-05-29 07:31:00,0 days 01:00:00
2007-05-29 07:46:00,2007-05-29 08:31:00,0 days 00:45:00
2007-05-29 10:01:00,2007-05-29 11:16:00,0 days 01:15:00
2007-05-29 11:46:00,2007-05-29 12:46:00,0 days 01:00:00
2007-05-29 13:01:00,2007-05-29 14:46:00,0 days 01:45:00
2007-05-29 15:46:00,2007-05-29 16:31:00,0 days 00:45:00
2007-05-29 16:46:00,2007-05-29 18:01:00,0 days 01:15:00
2007-05-29 18:16:00,2007-05-29 19:01:00,0 days 00:45:00
2007-05-29 19:46:00,2007-05-29 21:16:00,0 days 01:30:00
2007-05-29 22:01:00,2007-05-29 23:46:00,0 days 01:45:00
2007-05-30 01:16:00,2007-05-30 01:46:00,0 days 00:30:00
2007-05-30 02:01:00,2007-05-30 03:31:00,0 days 01:30:00
2007-05-30 03:46:00,2007-05-30 04:16:00,0 days 00:30:00
2007-05-30 04:31:00,2007-05-30 05:16:00,0 days 00:45:00
2007-05-30 05:31:00,2007-05-30 06:31:00,0 days 01:00:00
2007-05-30 07:31:00,2007-05-30 08:01:00,0 days 00:30:00
2007-05-30 09:16:00,2007-05-30 10:46:00,0 days 01:30:00
2007-05-30 11:01:00,2007-05-30 12:31:00,0 days 01:30:00
2007-05-30 12:46:00,2007-05-30 13:31:00,0 days 00:45:00
2007-05-30 14:16:00,2007-05-30 14:46:00,0 days 00:30:00
2007-05-30 15:31:00,2007-05-30 16:01:00,0 days 00:30:00
2007-05-30 17:01:00,2007-05-30 18:16:00,0 days 01:15:00
2007-05-30 19:16:00,2007-05-30 20:01:00,0 days 00:45:00
2007-05-30 22:16:00,2007-05-30 22:46:00,0 days 00:30:00
2007-05-30 23:16:00,2007-05-31 00:16:00,0 days 01:00:00
2007-05-31 01:01:00,2007-05-31 01:31:00,0 days 00:30:00
2007-05-31 02:16:00,2007-05-31 03:31:00,0 days 01:15:00
2007-05-31 04:31:00,2007-05-31 05:31:00,0 days 01:00:00
2007-05-31 06:16:00,2007-05-31 06:46:00,0 days 00:30:00
2007-05-31 07:46:00,2007-05-31 08:16:00,0 days 00:30:00
2007-05-31 08:31:00,2007-05-31 09:16:00,0 days 00:45:00
2007-05-31 09:31:00,2007-05-31 10:16:00,0 days 00:45:00
2007-05-31 10:31:00,2007-05-31 11:01:00,0 days 00:30:00
2007-05-31 11:16:00,2007-05-31 11:46:00,0 days 00:30:00
2007-05-31 12:46:00,2007-05-31 13:16:00,0 days 00:30:00
2007-05-31 14:01:00,2007-05-31 14:31:00,0 days 00:30:00
2007-05-31 14:46:00,2007-05-31 15:16:00,0 days 00:30:00
2007-05-31 16:16:00,2007-05-31 16:46:00,0 days 00:30:00
2007-05-31 18:31:00,2007-05-31 23:01:00,0 days 04:30:00
2007-06-01 00:46:00,2007-06-01 02:16:00,0 days 01:30:00
2007-06-01 03:16:00,2007-06-01 06:16:00,0 days 03:00:00
2007-06-01 06:31:00,2007-06-01 08:01:00,0 days 01:30:00
2007-06-01 08:31:00,2007-06-01 09:16:00,0 days 00:45:00
2007-06-01 10:01:00,2007-06-01 11:01:00,0 days 01:00:00
2007-06-01 11:16:00,2007-06-01 12:01:00,0 days 00:45:00
2007-06-01 12:31:00,2007-06-01 13:01:00,0 days 00:30:00
2007-06-01 15:01:00,2007-06-01 16:01:00,0 days 01:00:00
2007-06-01 16:16:00,2007-06-01 17:31:00,0 days 01:15:00
2007-06-01 17:46:00,2007-06-01 18:31:00,0 days 00:45:00
2007-06-01 19:46:00,2007-06-01 20:31:00,0 days 00:45:00
2007-06-01 20:46:00,2007-06-01 22:16:00,0 days 01:30:00
2007-06-01 22:31:00,2007-06-01 23:01:00,0 days 00:30:00
2007-06-01 23:31:00,2007-06-02 02:01:00,0 days 02:30:00
2007-06-02 02:16:00,2007-06-02 02:46:00,0 days 00:30:00
2007-06-02 03:01:00,2007-06-02 03:46:00,0 days 00:45:00
2007-06-02 04:01:00,2007-06-02 05:16:00,0 days 01:15:00
2007-06-02 05:31:00,2007-06-02 06:46:00,0 days 01:15:00
2007-06-02 07:31:00,2007-06-02 08:46:00,0 days 01:15:00
2007-06-02 10:16:00,2007-06-02 11:01:00,0 days 00:45:00
2007-06-02 11:46:00,2007-06-02 13:01:00,0 days 01:15:00
2007-06-02 13:16:00,2007-06-02 14:16:00,0 days 01:00:00
2007-06-02 14:31:00,2007-06-02 15:01:00,0 days 00:30:00
2007-06-02 15:16:00,2007-06-02 16:31:00,0 days 01:15:00
2007-06-02 16:46:00,2007-06-02 17:46:00,0 days 01:00:00
2007-06-02 18:01:00,2007-06-02 18:46:00,0 days 00:45:00
2007-06-02 20:16:00,2007-06-02 21:01:00,0 days 00:45:00
2007-06-02 21:31:00,2007-06-03 06:16:00,0 days 08:45:00
2007-06-03 06:31:00,2007-06-03 08:01:00,0 days 01:30:00
2007-06-03 08:31:00,2007-06-03 09:16:00,0 days 00:45:00
2007-06-03 09:31:00,2007-06-03 10:01:00,0 days 00:30:00
2007-06-03 10:16:00,2007-06-03 11:01:00,0 days 00:45:00
2007-06-03 11:46:00,2007-06-03 12:16:00,0 days 00:30:00
2007-06-03 12:31:00,2007-06-03 13:16:00,0 days 00:45:00
2007-06-03 13:31:00,2007-06-03 14:01:00,0 days 00:30:00
2007-06-03 14:16:00,2007-06-03 14:46:00,0 days 00:30:00
2007-06-03 16:31:00,2007-06-03 18:01:00,0 days 01:30:00
2007-06-03 18:16:00,2007-06-03 18:46:00,0 days 00:30:00
2007-06-03 19:46:00,2007-06-03 22:31:00,0 days 02:45:00
2007-06-04 00:31:00,2007-06-04 03:31:00,0 days 03:00:00
2007-06-04 03:46:00,2007-06-04 05:01:00,0 days 01:15:00
2007-06-04 05:31:00,2007-06-04 07:46:00,0 days 02:15:00
2007-06-04 08:01:00,2007-06-04 09:16:00,0 days 01:15:00
2007-06-04 09:31:00,2007-06-04 10:16:00,0 days 00:45:00
2007-06-04 10:31:00,2007-06-04 11:01:00,0 days 00:30:00
2007-06-04 11:16:00,2007-06-04 12:01:00,0 days 00:45:00
2007-06-04 12:16:00,2007-06-04 13:16:00,0 days 01:00:00
2007-06-04 15:31:00,2007-06-04 16:01:00,0 days 00:30:00
2007-06-04 16:16:00,2007-06-04 17:31:00,0 days 01:15:00
2007-06-04 18:31:00,2007-06-04 19:01:00,0 days 00:30:00
2007-06-04 21:01:00,2007-06-04 22:31:00,0 days 01:30:00
2007-06-04 23:01:00,2007-06-05 03:01:00,0 days 04:00:00
2007-06-05 03:31:00,2007-06-05 05:46:00,0 days 02:15:00
2007-06-05 06:46:00,2007-06-05 09:01:00,0 days 02:15:00
2007-06-05 10:16:00,2007-06-05 11:31:00,0 days 01:15:00
2007-06-05 11:46:00,2007-06-05 13:01:00,0 days 01:15:00
2007-06-05 13:16:00,2007-06-05 13:46:00,0 days 00:30:00
2007-06-05 14:16:00,2007-06-05 15:46:00,0 days 01:30:00
2007-06-05 16:46:00,2007-06-05 18:46:00,0 days 02:00:00
2007-06-05 19:16:00,2007-06-05 20:01:00,0 days 00:45:00
2007-06-05 21:01:00,2007-06-05 22:16:00,0 days 01:15:00
2007-06-05 23:16:00,2007-06-06 00:16:00,0 days 01:00:00
2007-06-06 02:46:00,2007-06-06 05:31:00,0 days 02:45:00
2007-06-06 06:16:00,2007-06-06 08:46:00,0 days 02:30:00
2007-06-06 09:46:00,2007-06-06 10:46:00,0 days 01:00:00
2007-06-06 11:01:00,2007-06-06 11:31:00,0 days 00:30:00
2007-06-06 12:31:00,2007-06-06 14:31:00,0 days 02:00:00
2007-06-06 17:46:00,2007-06-06 18:16:00,0 days 00:30:00
2007-06-06 18:46:00,2007-06-06 20:46:00,0 days 02:00:00
2007-06-06 21:16:00,2007-06-06 22:16:00,0 days 01:00:00
2007-06-06 22:31:00,2007-06-06 23:31:00,0 days 01:00:00
2007-06-07 00:16:00,2007-06-07 00:46:00,0 days 00:30:00
2007-06-07 03:16:00,2007-06-07 04:31:00,0 days 01:15:00
2007-06-07 05:31:00,2007-06-07 06:16:00,0 days 00:45:00
2007-06-07 06:46:00,2007-06-07 07:46:00,0 days 01:00:00
2007-06-07 08:01:00,2007-06-07 08:31:00,0 days 00:30:00
2007-06-07 09:16:00,2007-06-07 10:16:00,0 days 01:00:00
2007-06-07 12:16:00,2007-06-07 13:01:00,0 days 00:45:00
2007-06-07 13:16:00,2007-06-07 14:01:00,0 days 00:45:00
2007-06-07 14:31:00,2007-06-07 15:01:00,0 days 00:30:00
2007-06-07 15:46:00,2007-06-07 16:16:00,0 days 00:30:00
2007-06-07 17:01:00,2007-06-07 17:31:00,0 days 00:30:00
2007-06-07 18:31:00,2007-06-07 20:31:00,0 days 02:00:00
2007-06-07 23:16:00,2007-06-07 23:46:00,0 days 00:30:00
2007-06-08 00:16:00,2007-06-08 01:16:00,0 days 01:00:00
2007-06-08 03:01:00,2007-06-08 03:46:00,0 days 00:45:00
2007-06-08 05:31:00,2007-06-08 07:31:00,0 days 02:00:00
2007-06-08 08:01:00,2007-06-08 08:31:00,0 days 00:30:00
2007-06-08 09:46:00,2007-06-08 10:46:00,0 days 01:00:00
2007-06-08 11:16:00,2007-06-08 11:46:00,0 days 00:30:00
2007-06-08 12:01:00,2007-06-08 12:31:00,0 days 00:30:00
2007-06-08 12:46:00,2007-06-08 13:16:00,0 days 00:30:00
2007-06-08 14:46:00,2007-06-08 15:31:00,0 days 00:45:00
2007-06-08 17:16:00,2007-06-08 17:46:00,0 days 00:30:00
2007-06-08 18:16:00,2007-06-08 18:46:00,0 days 00:30:00
2007-06-08 20:31:00,2007-06-08 23:01:00,0 days 02:30:00
2007-06-08 23:46:00,2007-06-09 00:16:00,0 days 00:30:00
2007-06-09 00:46:00,2007-06-09 01:16:00,0 days 00:30:00
2007-06-09 02:46:00,2007-06-09 03:31:00,0 days 00:45:00
2007-06-09 04:16:00,2007-06-09 05:01:00,0 days 00:45:00
2007-06-09 05:46:00,2007-06-09 06:46:00,0 days 01:00:00
2007-06-09 07:31:00,2007-06-09 08:16:00,0 days 00:45:00
2007-06-09 09:01:00,2007-06-09 09:46:00,0 days 00:45:00
2007-06-09 11:31:00,2007-06-09 12:01:00,0 days 00:30:00
2007-06-09 14:16:00,2007-06-09 14:46:00,0 days 00:30:00
2007-06-09 15:31:00,2007-06-09 16:01:00,0 days 00:30:00
2007-06-09 17:16:00,2007-06-09 17:46:00,0 days 00:30:00
2007-06-09 20:31:00,2007-06-09 21:46:00,0 days 01:15:00
2007-06-09 22:16:00,2007-06-09 22:46:00,0 days 00:30:00
2007-06-10 00:46:00,2007-06-10 02:01:00,0 days 01:15:00
2007-06-10 03:46:00,2007-06-10 04:16:00,0 days 00:30:00
2007-06-10 05:01:00,2007-06-10 07:31:00,0 days 02:30:00
2007-06-10 08:01:00,2007-06-10 08:31:00,0 days 00:30:00
2007-06-10 08:46:00,2007-06-10 09:16:00,0 days 00:30:00
2007-06-10 09:46:00,2007-06-10 10:46:00,0 days 01:00:00
2007-06-10 11:31:00,2007-06-10 12:01:00,0 days 00:30:00
2007-06-10 13:46:00,2007-06-10 14:16:00,0 days 00:30:00
2007-06-10 15:46:00,2007-06-10 16:31:00,0 days 00:45:00
2007-06-10 16:46:00,2007-06-10 17:16:00,0 days 00:30:00
2007-06-10 20:31:00,2007-06-10 21:31:00,0 days 01:00:00
2007-06-10 22:01:00,2007-06-10 22:31:00,0 days 00:30:00
2007-06-11 01:16:00,2007-06-11 03:01:00,0 days 01:45:00
2007-06-11 04:01:00,2007-06-11 05:16:00,0 days 01:15:00
2007-06-11 05:31:00,2007-06-11 06:46:00,0 days 01:15:00
2007-06-11 07:16:00,2007-06-11 08:31:00,0 days 01:15:00
2007-06-11 09:46:00,2007-06-11 10:31:00,0 days 00:45:00
2007-06-11 10:46:00,2007-06-11 11:16:00,0 days 00:30:00
2007-06-11 11:46:00,2007-06-11 12:16:00,0 days 00:30:00
2007-06-11 13:01:00,2007-06-11 13:46:00,0 days 00:45:00
2007-06-11 16:46:00,2007-06-11 18:01:00,0 days 01:15:00
2007-06-11 19:46:00,2007-06-11 20:46:00,0 days 01:00:00
2007-06-11 21:16:00,2007-06-11 21:46:00,0 days 00:30:00
2007-06-12 00:00:00,2007-06-12 00:31:00,0 days 00:31:00
2007-06-12 02:01:00,2007-06-12 02:46:00,0 days 00:45:00
2007-06-12 04:01:00,2007-06-12 04:31:00,0 days 00:30:00
2007-06-12 06:16:00,2007-06-12 06:46:00,0 days 00:30:00
2007-06-12 12:16:00,2007-06-12 12:46:00,0 days 00:30:00
2007-06-12 17:01:00,2007-06-12 17:31:00,0 days 00:30:00
2007-06-12 18:01:00,2007-06-12 18:31:00,0 days 00:30:00
2007-06-12 22:46:00,2007-06-12 23:16:00,0 days 00:30:00
2007-06-13 01:01:00,2007-06-13 01:31:00,0 days 00:30:00
2007-06-13 04:46:00,2007-06-13 05:16:00,0 days 00:30:00
2007-06-13 09:16:00,2007-06-13 09:46:00,0 days 00:30:00
2007-06-13 14:31:00,2007-06-13 15:16:00,0 days 00:45:00
2007-06-13 17:16:00,2007-06-13 18:01:00,0 days 00:45:00
2007-06-13 18:16:00,2007-06-13 18:46:00,0 days 00:30:00
2007-06-13 19:01:00,2007-06-13 19:46:00,0 days 00:45:00
2007-06-13 20:01:00,2007-06-13 20:31:00,0 days 00:30:00
2007-06-13 20:46:00,2007-06-13 21:46:00,0 days 01:00:00
2007-06-13 22:01:00,2007-06-13 22:31:00,0 days 00:30:00
2007-06-14 00:00:00,2007-06-14 00:31:00,0 days 00:31:00
2007-06-14 01:31:00,2007-06-14 02:16:00,0 days 00:45:00
2007-06-14 02:46:00,2007-06-14 03:16:00,0 days 00:30:00
2007-06-14 07:01:00,2007-06-14 07:31:00,0 days 00:30:00
2007-06-14 07:46:00,2007-06-14 08:31:00,0 days 00:45:00
2007-06-14 08:46:00,2007-06-14 09:16:00,0 days 00:30:00
2007-06-14 09:31:00,2007-06-14 10:01:00,0 days 00:30:00
2007-06-14 11:31:00,2007-06-14 12:01:00,0 days 00:30:00
2007-06-14 15:01:00,2007-06-14 15:31:00,0 days 00:30:00
2007-06-14 15:46:00,2007-06-14 16:46:00,0 days 01:00:00
2007-06-14 18:01:00,2007-06-14 18:46:00,0 days 00:45:00
2007-06-14 19:16:00,2007-06-14 20:16:00,0 days 01:00:00
2007-06-14 21:01:00,2007-06-14 22:01:00,0 days 01:00:00
2007-06-14 22:16:00,2007-06-14 22:46:00,0 days 00:30:00
2007-06-14 23:01:00,2007-06-14 23:31:00,0 days 00:30:00
2007-06-14 23:46:00,2007-06-15 00:16:00,0 days 00:30:00
2007-06-15 00:46:00,2007-06-15 01:16:00,0 days 00:30:00
2007-06-15 01:31:00,2007-06-15 02:01:00,0 days 00:30:00
2007-06-15 03:31:00,2007-06-15 04:31:00,0 days 01:00:00
2007-06-15 08:46:00,2007-06-15 09:16:00,0 days 00:30:00
2007-06-15 18:31:00,2007-06-15 20:01:00,0 days 01:30:00
2007-06-15 20:31:00,2007-06-15 21:31:00,0 days 01:00:00
2007-06-15 21:46:00,2007-06-15 22:31:00,0 days 00:45:00
2007-06-15 23:16:00,2007-06-15 23:46:00,0 days 00:30:00
2007-06-16 00:00:00,2007-06-16 00:46:00,0 days 00:46:00
2007-06-16 02:46:00,2007-06-16 04:01:00,0 days 01:15:00
2007-06-16 05:46:00,2007-06-16 06:31:00,0 days 00:45:00
2007-06-16 07:16:00,2007-06-16 07:46:00,0 days 00:30:00
2007-06-16 21:46:00,2007-06-16 22:16:00,0 days 00:30:00
2007-06-17 01:01:00,2007-06-17 01:31:00,0 days 00:30:00
2007-06-17 01:46:00,2007-06-17 02:46:00,0 days 01:00:00
2007-06-17 03:31:00,2007-06-17 04:01:00,0 days 00:30:00
2007-06-17 06:16:00,2007-06-17 06:46:00,0 days 00:30:00
2007-06-17 07:16:00,2007-06-17 08:01:00,0 days 00:45:00
2007-06-17 10:46:00,2007-06-17 11:16:00,0 days 00:30:00
2007-06-17 11:31:00,2007-06-17 12:01:00,0 days 00:30:00
2007-06-17 13:31:00,2007-06-17 14:16:00,0 days 00:45:00
2007-06-17 16:46:00,2007-06-17 18:46:00,0 days 02:00:00
2007-06-17 19:01:00,2007-06-17 19:31:00,0 days 00:30:00
2007-06-17 20:31:00,2007-06-17 21:16:00,0 days 00:45:00
2007-06-17 21:46:00,2007-06-17 22:16:00,0 days 00:30:00
2007-06-18 00:01:00,2007-06-18 00:31:00,0 days 00:30:00
2007-06-18 01:01:00,2007-06-18 01:46:00,0 days 00:45:00
2007-06-18 03:31:00,2007-06-18 04:16:00,0 days 00:45:00
2007-06-18 06:16:00,2007-06-18 07:16:00,0 days 01:00:00
2007-06-18 08:31:00,2007-06-18 11:01:00,0 days 02:30:00
2007-06-18 11:16:00,2007-06-18 12:01:00,0 days 00:45:00
2007-06-19 08:46:00,2007-06-19 09:16:00,0 days 00:30:00
2007-06-19 14:16:00,2007-06-19 14:46:00,0 days 00:30:00
2007-06-19 20:16:00,2007-06-19 21:01:00,0 days 00:45:00
2007-06-19 21:16:00,2007-06-19 21:46:00,0 days 00:30:00
2007-06-19 22:01:00,2007-06-19 22:31:00,0 days 00:30:00
2007-06-19 23:01:00,2007-06-19 23:31:00,0 days 00:30:00
2007-06-20 00:16:00,2007-06-20 00:46:00,0 days 00:30:00
2007-06-20 05:16:00,2007-06-20 05:46:00,0 days 00:30:00
2007-06-20 06:16:00,2007-06-20 06:46:00,0 days 00:30:00
2007-06-20 19:01:00,2007-06-20 19:46:00,0 days 00:45:00
2007-06-20 22:01:00,2007-06-20 22:31:00,0 days 00:30:00
2007-06-20 22:46:00,2007-06-20 23:31:00,0 days 00:45:00
2007-06-21 00:16:00,2007-06-21 00:46:00,0 days 00:30:00
2007-06-21 01:46:00,2007-06-21 02:16:00,0 days 00:30:00
2007-06-21 05:46:00,2007-06-21 06:16:00,0 days 00:30:00
2007-06-21 06:31:00,2007-06-21 07:16:00,0 days 00:45:00
2007-06-21 07:46:00,2007-06-21 08:31:00,0 days 00:45:00
2007-06-21 10:01:00,2007-06-21 11:01:00,0 days 01:00:00
2007-06-21 18:16:00,2007-06-21 18:46:00,0 days 00:30:00
2007-06-21 20:01:00,2007-06-21 20:46:00,0 days 00:45:00
2007-06-21 23:31:00,2007-06-22 00:00:00,0 days 00:29:00
2007-06-22 00:31:00,2007-06-22 01:01:00,0 days 00:30:00
2007-06-22 03:01:00,2007-06-22 03:31:00,0 days 00:30:00
2007-06-22 07:01:00,2007-06-22 07:31:00,0 days 00:30:00
2007-06-22 16:31:00,2007-06-22 17:01:00,0 days 00:30:00
2007-06-22 18:46:00,2007-06-22 19:46:00,0 days 01:00:00
2007-06-22 20:01:00,2007-06-22 20:46:00,0 days 00:45:00
2007-06-23 05:01:00,2007-06-23 05:31:00,0 days 00:30:00
2007-06-23 10:01:00,2007-06-23 10:31:00,0 days 00:30:00
